[ATTOM ID],TaxAssessedValueTotal,TaxMarketValueTotal,diffCol
299494054,1068,8900,12.0
299494093,51446,285430,18.0
299494099,3588,29900,12.0
299494160,26601,142880,19.0
299493455,1440,12000,12.0
299494147,4848,40400,12.0
299494234,6276,52300,12.0
299495738,4332,36100,12.0
299496343,9264,77200,12.0
299496357,8241,68670,12.0
299496884,156,1300,12.0
299496889,2994,24950,12.0
299497009,1440,12000,12.0
299497603,37147,199040,19.0
322445570,228,1900,12.0
299489269,1526,8030,19.0
299489538,8052,67100,12.0
299490669,1392,11600,12.0
299490682,312,2600,12.0
299490684,5028,41900,12.0
299489225,54413,300530,18.0
299489337,35021,202520,17.0
299489338,17971,119600,15.0
299489589,17302,107792,16.0
299489590,12608,66360,19.0
299490068,14511,88460,16.0
299490103,17233,100170,17.0
299490184,14616,83560,17.0
299490951,33321,181490,18.0
299491835,36272,209030,17.0
299493480,27766,151110,18.0
299494005,16736,96150,17.0
299494050,9628,52260,18.0
299494053,43376,241030,18.0
299494060,21971,120720,18.0
299494069,44388,261840,17.0
299494108,39656,217850,18.0
299494143,30816,174090,18.0
299494202,49310,266160,19.0
299494228,21724,131430,17.0
299494263,39470,208730,19.0
299494292,46100,244730,19.0
299494354,33564,179860,19.0
299494356,18547,107270,17.0
299494395,44381,233585,19.0
299494624,40126,223310,18.0
299494626,26427,141560,19.0
299494877,22300,117370,19.0
299494880,13251,69740,19.0
299494888,53710,296410,18.0
299494890,43353,243500,18.0
299494926,30443,162770,19.0
299494928,17934,99660,18.0
299495002,17256,95350,18.0
299495053,28479,156150,18.0
299495056,50387,286230,18.0
299495094,66291,365440,18.0
299495100,16439,90280,18.0
299495152,25426,135754,19.0
299495284,113232,614100,18.0
299495286,28247,151650,19.0
299495297,30376,170740,18.0
299495361,30502,162490,19.0
299495593,28686,157450,18.0
299495727,53792,284995,19.0
299495736,45203,245107,18.0
299498453,29771,162880,18.0
299486102,13772,79150,17.0
299487905,8313,44380,19.0
299488029,26978,166230,16.0
299488097,40354,227200,18.0
299488324,5916,49300,12.0
299488397,10821,64210,17.0
299488436,14355,84650,17.0
299488656,46440,252120,18.0
299488876,7008,58400,12.0
325810190,6980,36740,19.0
325810206,1150,6050,19.0
325810216,15048,79200,19.0
327440034,2393,12595,19.0
330916472,13841,72845,19.0
331677451,17774,93544,19.0
299495734,55991,294690,19.0
299496192,11889,68210,17.0
299496353,16425,90610,18.0
299496414,23555,123970,19.0
299489360,15627,89540,17.0
299489103,13580,79800,17.0
299494285,49159,261750,19.0
299494693,13732,72270,19.0
299495027,27638,146640,19.0
299489912,31880,172430,18.0
299490466,28663,160510,18.0
299495356,55861,301898,19.0
299496425,33421,182900,18.0
299497015,26542,140650,19.0
299497020,18524,112388,16.0
299498208,22300,130520,17.0
299498323,22695,70920,32.0
299489468,13217,91850,14.0
299495408,21717,139910,16.0
299490656,81292,470370,17.0
299490725,26137,139280,19.0
299490964,49035,270090,18.0
299491850,44397,350150,13.0
299491899,23828,126700,19.0
299492059,10008,56580,18.0
299492739,14107,74250,19.0
299494949,7890,49700,16.0
299495552,17471,96051,18.0
299495161,42467,224210,19.0
299489473,53847,333290,16.0
299489640,27132,162770,17.0
299489846,24912,144010,17.0
299489848,19542,112540,17.0
299489738,27847,151720,18.0
299496898,37208,197710,19.0
299498115,42676,236990,18.0
299498154,29821,177730,17.0
299498159,28185,160060,18.0
299498188,22989,135880,17.0
299498355,36972,200040,18.0
299489559,25474,135990,19.0
299489560,28955,160060,18.0
299489704,36976,216570,17.0
299489708,27674,164330,17.0
299489729,26228,144970,18.0
299489909,30554,161250,19.0
299489917,42669,226860,19.0
299489926,14567,80390,18.0
299489927,21337,120960,18.0
299494633,36980,232580,16.0
299494709,21339,112310,19.0
299494742,32688,172040,19.0
299494743,27045,142340,19.0
299494745,28173,148280,19.0
299494746,26292,138380,19.0
299494760,19771,104060,19.0
299494763,26585,139920,19.0
299494768,21109,111100,19.0
299494772,16198,85250,19.0
299494773,16908,88990,19.0
299494775,19756,103980,19.0
299494776,16073,84590,19.0
299494779,17285,90970,19.0
299494790,14421,75900,19.0
299494793,12163,64020,19.0
299494796,6861,21440,32.0
299494797,9760,51370,19.0
299494799,9133,48070,19.0
299494801,7253,38170,19.0
299494810,14923,78540,19.0
299494811,4975,26180,19.0
299494814,21736,114400,19.0
299494816,8193,43120,19.0
299494899,26446,139190,19.0
299494905,19228,101200,19.0
299494908,23825,141750,17.0
325810229,21172,111430,19.0
299494221,56389,299290,19.0
299494161,75135,398832,19.0
299493541,17201,90530,19.0
299493542,15801,83160,19.0
299493543,15153,79750,19.0
299493544,15278,80410,19.0
299493545,16344,86020,19.0
299493548,16135,84920,19.0
299493552,16449,86570,19.0
299493553,17891,94160,19.0
299493554,16470,86680,19.0
299493555,18622,98010,19.0
299493557,11286,59400,19.0
299493558,16114,84810,19.0
299493561,13941,73370,19.0
299493563,13522,71170,19.0
299493565,15654,82390,19.0
299493566,17096,89980,19.0
299493567,15048,79200,19.0
299493569,13021,68530,19.0
299493571,19353,101860,19.0
299493577,17347,91300,19.0
299493578,16469,86680,19.0
299493582,22050,116050,19.0
299493585,25122,132220,19.0
299493586,26501,139480,19.0
299493592,25247,132880,19.0
299493593,20148,106040,19.0
299939864,8470,46360,18.0
299939876,26490,191070,14.0
299939881,6810,35830,19.0
299939899,38640,261080,15.0
299939900,11570,85160,14.0
299939907,8080,67280,12.0
299939908,18210,95830,19.0
311348287,3060,16110,19.0
311348291,24710,137910,18.0
299930691,13880,73080,19.0
299930697,12190,67540,18.0
299930704,5710,38610,15.0
299930714,32180,175730,18.0
299930730,13380,96590,14.0
299930737,22110,166040,13.0
299930741,16640,116690,14.0
299930759,8920,74350,12.0
299930760,48310,262990,18.0
299930771,38740,230990,17.0
299930778,9610,50570,19.0
299930779,33040,180560,18.0
299930800,5790,42370,14.0
299930801,26990,154840,17.0
299930803,8130,43070,19.0
299930804,29110,165150,18.0
299930805,38770,222710,17.0
299930961,40620,224770,18.0
299930968,9830,53320,18.0
299930969,21610,135690,16.0
299930973,24330,76030,32.0
299930978,7080,43160,16.0
299930982,15950,108550,15.0
299930984,10400,55670,19.0
299930986,12750,67110,19.0
299930989,13970,88090,16.0
299930992,15960,87380,18.0
299930993,46130,158780,29.0
299930997,15120,79590,19.0
299931002,9740,51220,19.0
299931004,1330,7030,19.0
299931006,4590,24140,19.0
299931009,8710,45840,19.0
299931023,59400,436490,14.0
299931025,11890,62570,19.0
299931039,3620,30160,12.0
299931044,9770,54050,18.0
299931050,31150,166710,19.0
299931124,11840,81240,15.0
299931207,21530,117810,18.0
299931577,10170,55360,18.0
299931579,8930,54230,16.0
299931580,80,680,12.0
299931583,29360,158150,19.0
299931588,37220,257080,14.0
299931590,23070,72080,32.0
299931591,7260,38840,19.0
299931596,29040,152830,19.0
299931597,24300,163890,15.0
299931600,10050,52920,19.0
299931604,23550,151550,16.0
299940350,4530,37710,12.0
299940354,16060,107800,15.0
299940360,4810,37880,13.0
299940364,18880,138270,14.0
299940365,12130,83290,15.0
299940371,13910,92190,15.0
299940379,8010,42130,19.0
299940382,27810,200390,14.0
299940383,6190,44460,14.0
299940391,22780,132740,17.0
299940393,26870,192890,14.0
299940394,15350,101340,15.0
299940398,15640,111510,14.0
299940400,10130,53290,19.0
299940404,15030,103840,14.0
299940405,14640,102440,14.0
299940407,100950,532520,19.0
299940414,31380,183860,17.0
299940416,4640,38640,12.0
299940417,24550,129170,19.0
299940418,4340,36180,12.0
299940422,8520,50100,17.0
299940437,59200,426110,14.0
299940488,7130,37530,19.0
299940490,24150,135940,18.0
299940494,11160,63440,18.0
299940495,22590,119620,19.0
299940499,36230,184820,20.0
299940514,28520,150100,19.0
299940520,25730,151290,17.0
299940524,9800,52920,19.0
299940527,12930,73570,18.0
299940528,22280,136400,16.0
299940530,61600,343900,18.0
299940531,16500,87090,19.0
299940549,7790,43140,18.0
299940550,5580,29350,19.0
299940551,11320,64950,17.0
299940553,22490,121670,18.0
299940555,15970,84030,19.0
299940558,20960,151900,14.0
299940560,7560,62960,12.0
299940561,14740,90270,16.0
299940563,23510,123920,19.0
299940564,15740,82820,19.0
299940565,10930,57850,19.0
299940576,3910,32540,12.0
299940578,6820,37520,18.0
299940585,53650,313530,17.0
299940589,10210,53740,19.0
299940598,12240,81640,15.0
299940603,6010,36690,16.0
299940754,16520,99720,17.0
299940756,15700,82600,19.0
299940758,710,3720,19.0
299940759,7160,39260,18.0
299940760,10450,55020,19.0
299940775,8040,42310,19.0
299940960,17060,94940,18.0
299940962,13850,72900,19.0
299940971,8930,47010,19.0
299932288,25550,134470,19.0
299932290,25500,134230,19.0
299932291,22380,117750,19.0
299932292,21540,113360,19.0
299932295,4990,26270,19.0
299932296,16810,88490,19.0
299932297,20880,109890,19.0
299932299,15360,80860,19.0
299932300,16450,86600,19.0
299932301,27080,145780,19.0
299932304,52510,295860,18.0
299932305,2250,18800,12.0
299932306,80520,449780,18.0
299932309,33740,217780,15.0
299932313,83300,261100,32.0
299932315,40170,291680,14.0
299932322,15300,106590,14.0
299932326,13210,92850,14.0
299932329,5750,33080,17.0
299932397,13720,77610,18.0
299932398,42730,244790,17.0
299932410,16360,97110,17.0
299932411,42330,229670,18.0
299932412,24740,171950,14.0
299932413,12580,68790,18.0
299932419,22300,126640,18.0
299932420,44520,234310,19.0
299932424,15990,100420,16.0
299932425,26990,152290,18.0
299932427,14930,93060,16.0
299932428,9590,42140,23.0
299932433,60080,316170,19.0
299932435,24450,128680,19.0
299932436,33710,177420,19.0
299932438,27620,145360,19.0
299932439,47470,249860,19.0
299932440,29380,154640,19.0
299932441,28150,148190,19.0
299932442,21470,112970,19.0
299932443,23910,125830,19.0
299932444,23680,124630,19.0
299932448,22540,118610,19.0
299932449,25530,134330,19.0
299932450,22760,119780,19.0
299932457,14910,78500,19.0
299932458,5060,26660,19.0
299932462,65480,450200,15.0
299932463,17500,92130,19.0
299932465,6060,50530,12.0
299932467,55120,411720,13.0
299932469,19940,107600,19.0
299932470,38290,205670,19.0
299932471,46450,254700,18.0
299932473,29850,157070,19.0
299932474,49180,258810,19.0
299932479,72670,382450,19.0
299932480,46070,242480,19.0
299932482,48300,254170,19.0
299932483,35490,186810,19.0
299928997,11800,79550,15.0
299929009,21250,115080,18.0
299929015,17660,130250,14.0
299929017,27680,176860,16.0
299929018,23090,166680,14.0
299929024,9800,55220,18.0
299929028,12580,71860,18.0
299929030,22210,152280,15.0
299929041,8510,46700,18.0
299929050,2650,13970,19.0
299929145,13430,77410,17.0
299931121,24780,183030,14.0
299931123,13600,71550,19.0
299931172,23130,174810,13.0
299931190,16780,107100,16.0
299931209,9690,51000,19.0
299931211,8050,42380,19.0
299931217,31860,175810,18.0
299931220,12110,68980,18.0
299931221,12940,68080,19.0
299931711,13410,72530,18.0
299931796,15230,99070,15.0
299931797,32230,198880,16.0
299931802,9160,76370,12.0
299931805,25980,172730,15.0
299931814,61900,467060,13.0
299931823,23350,122900,19.0
299931837,20340,119180,17.0
299931846,5860,43150,14.0
311348151,8990,47350,19.0
311348281,3730,31050,12.0
311348283,25910,136350,19.0
311348285,1610,13450,12.0
311348322,16860,62940,27.0
311348562,17030,96960,18.0
311348566,11370,61200,19.0
311348568,5060,28670,18.0
311348577,12800,90460,14.0
311348665,14380,89330,16.0
311348671,11570,86100,13.0
311348672,12980,87600,15.0
311348674,16260,106120,15.0
311348675,17340,121830,14.0
311348677,18880,104500,18.0
311348683,14790,101300,15.0
311348684,16470,107750,15.0
311348686,41980,238020,18.0
311348688,12410,65310,19.0
311348700,23300,142560,16.0
311348708,17940,107080,17.0
311348713,23060,72080,32.0
311348721,3410,25790,13.0
311348744,14540,103070,14.0
311348745,29790,198680,15.0
311348777,15840,107190,15.0
311348785,20800,135700,15.0
311348807,42930,324140,13.0
311348809,41910,298020,14.0
311348811,7690,43920,18.0
311348814,7740,40730,19.0
311348823,9650,69170,14.0
311348841,10600,72140,15.0
299932913,19060,100330,19.0
299932914,30970,163000,19.0
299932915,30910,162720,19.0
299932916,26130,137480,19.0
299932919,30400,159970,19.0
299932920,25240,132810,19.0
299932921,24110,126880,19.0
299932922,27640,145450,19.0
299932923,35170,185080,19.0
299932933,21230,111710,19.0
299932934,16000,84220,19.0
299932935,20060,105580,19.0
299932938,22180,116750,19.0
299932939,17980,94660,19.0
299932940,18260,96130,19.0
299932942,16230,85450,19.0
299932944,15230,80180,19.0
299932945,16630,87520,19.0
299932946,16460,86630,19.0
299932947,15740,82840,19.0
299932989,19870,104580,19.0
299932990,18620,98020,19.0
299932991,19270,101400,19.0
299932992,20020,105370,19.0
299932996,17070,89840,19.0
299932997,15590,82050,19.0
299933040,34620,182190,19.0
299933057,10380,54660,19.0
299933061,33320,104130,32.0
299937059,27720,150170,18.0
299937060,42160,221910,19.0
299937095,87730,503460,17.0
299937281,7050,37120,19.0
299937282,16120,84830,19.0
299937284,28130,148040,19.0
299939303,9570,79680,12.0
311348465,4340,36160,12.0
299937061,33230,174920,19.0
299937388,61120,280570,22.0
299929515,7140,59470,12.0
299929537,4040,33650,12.0
299938112,5000,41670,12.0
299940944,6410,53440,12.0
299929878,6960,43670,16.0
299931019,75390,410310,18.0
299931043,16660,115090,14.0
299932096,5270,43940,12.0
299932828,7630,57130,13.0
299937346,9440,78620,12.0
299937348,4390,36580,12.0
299938086,8530,71050,12.0
299938119,4770,39760,12.0
299939356,6890,57400,12.0
299939891,3730,31070,12.0
299940306,15010,125090,12.0
299940315,20700,172530,12.0
299941436,5010,41760,12.0
311349446,22620,188440,12.0
325022680,6180,51470,12.0
325022797,33910,190750,18.0
325022803,14320,75400,19.0
326078864,6200,33260,19.0
326078868,25280,133080,19.0
311349736,6290,49670,13.0
311349779,47580,363030,13.0
311349817,9260,75090,12.0
326078912,72820,606880,12.0
299929055,4960,41300,12.0
299929082,8920,60970,15.0
299929094,13290,89780,15.0
299929181,8930,58770,15.0
299929399,7670,61900,12.0
299929412,13610,113420,12.0
299930091,5300,44180,12.0
299930131,5010,41710,12.0
299930180,16470,101310,16.0
299930536,31950,174710,18.0
299930549,8680,68770,13.0
299930568,10150,53430,19.0
299930823,10510,82610,13.0
299932657,1930,12570,15.0
299932665,8390,51010,16.0
299932685,20500,135860,15.0
299932789,37520,197480,19.0
299932818,75640,236370,32.0
299932825,66080,207180,32.0
299932829,22540,70420,32.0
299933091,4400,23190,19.0
299936782,4390,28170,16.0
299936786,23520,123770,19.0
299936819,6710,39400,17.0
299936841,45510,239520,19.0
299936858,2230,11720,19.0
299936884,14330,75440,19.0
299937344,4850,40420,12.0
299937368,5140,39200,13.0
299937436,11430,90020,13.0
299937452,7050,52920,13.0
299937901,55170,306590,18.0
299937924,14420,76100,19.0
299937941,11340,77140,15.0
299937977,5760,48050,12.0
299938038,1330,7840,17.0
299938050,24560,189410,13.0
299938133,14360,99560,14.0
299938136,7610,57120,13.0
299938148,53700,340940,16.0
299938184,9400,75100,13.0
299938283,6220,34900,18.0
299938301,5610,46690,12.0
299939057,10370,79830,13.0
299940777,2800,15880,18.0
299940786,2900,15250,19.0
299940800,5620,29570,19.0
299940803,8720,46850,19.0
299941109,18770,117900,16.0
299941157,4410,23240,19.0
299941172,6700,39240,17.0
299941317,11580,79820,15.0
299941326,5050,39950,13.0
299941493,27630,176130,16.0
299941512,12310,91760,13.0
299941532,20060,133300,15.0
311348478,22770,120850,19.0
299929044,10970,65400,17.0
299929107,830,6890,12.0
326078916,18940,101380,19.0
326078888,700,5830,12.0
299485603,8256,43450,19.0
299485872,87258,459250,19.0
299933905,124170,388020,32.0
299931446,4000,21070,19.0
299935733,22100,116360,19.0
299935741,10230,53820,19.0
299935742,15440,81230,19.0
299935746,14460,76110,19.0
299935750,11060,58200,19.0
299936551,120180,375570,32.0
299936554,60490,189040,32.0
299937063,108890,340280,32.0
299936553,329860,1030820,32.0
299932025,2710,14260,19.0
299935377,24570,129340,19.0
299486775,22609,84440,27.0
299488129,6165,32450,19.0
299929134,17880,106580,17.0
299938089,8850,73740,12.0
299936850,9120,51540,18.0
299939126,71600,395950,18.0
299490563,64382,350460,18.0
299489218,3792,31600,12.0
299489219,3216,26800,12.0
299489224,4104,34200,12.0
299489226,4848,40400,12.0
299495615,1956,16300,12.0
299485547,3960,33000,12.0
299940406,2230,18570,12.0
311349376,6630,34930,19.0
299931243,6140,32300,19.0
299933320,22530,118600,19.0
299935941,17050,89750,19.0
299936249,11420,60120,19.0
299936312,17290,91020,19.0
299936480,10070,53020,19.0
299934758,13590,71520,19.0
299935293,19840,104390,19.0
299936809,32140,169150,19.0
299938735,45870,241980,19.0
299932513,28950,152360,19.0
299933094,40240,216810,19.0
311348219,10930,62580,17.0
299933098,2170,11400,19.0
299939609,5620,29580,19.0
299931079,5010,26370,19.0
299935366,26770,140880,19.0
333969234,16896,52800,32.0
333969304,232,1930,12.0
333969337,25956,136610,19.0
333969131,2838,23650,12.0
333969223,3994,21020,19.0
333969130,3696,30800,12.0
333969215,34806,187040,19.0
333969197,6669,55570,12.0
333969252,29165,91140,32.0
333969141,2196,11560,19.0
333969233,3572,18800,19.0
333969138,2130,11210,19.0
333969159,20759,109260,19.0
333969148,2196,11560,19.0
333969275,3167,26390,12.0
333969211,972,8100,12.0
333969274,553,4610,12.0
333969137,2130,11210,19.0
333969201,2030,16920,12.0
333969222,33131,179530,18.0
333969296,665,3500,19.0
333969180,5640,47000,12.0
333969317,2430,20250,12.0
333969284,3718,30980,12.0
333969295,1900,10000,19.0
333969200,1993,16610,12.0
333969306,2683,22360,12.0
333969316,4530,37750,12.0
299494925,3922,32680,12.0
333969139,2130,11210,19.0
333969285,14687,79810,18.0
333969190,16057,91140,18.0
333969264,6120,51000,12.0
333969327,792,6600,12.0
333969212,1506,12550,12.0
333969202,97,810,12.0
333969221,1350,11250,12.0
333969280,3743,31190,12.0
333969210,856,7130,12.0
333969247,224,700,32.0
333969313,418,2200,19.0
333969158,20759,109260,19.0
333969339,32830,172790,19.0
333969302,1050,8750,12.0
333969140,3601,18950,19.0
333969291,1695,8920,19.0
333969239,2818,23480,12.0
333969173,144398,453760,32.0
333969195,2197,18310,12.0
333969232,1765,9290,19.0
333969265,2520,21000,12.0
333969184,1260,10500,12.0
333969276,684,5700,12.0
333969240,1140,6000,19.0
333969309,3151,26260,12.0
333969246,8550,26720,32.0
333969251,31856,167660,19.0
333969262,6120,51000,12.0
333969320,720,6000,12.0
333969214,2669,22240,12.0
299494386,2030,16920,12.0
333969272,2914,24280,12.0
333969261,1236,10300,12.0
333969151,2200,11580,19.0
299491026,17075,89870,19.0
299491027,12793,67331,19.0
299491029,28800,151580,19.0
299491030,19165,100870,19.0
299491033,14881,78320,19.0
299491035,23032,121220,19.0
299491036,27296,143660,19.0
299491044,30382,159907,19.0
